Year,Player,Pos,School,Height,Weight,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted,Round,Pick,RAS,arm_length_inches,true_pass_set_pass_rush_win_rate,pass_rush_win_rate,snap_counts_pass_rush,stop_percent,missed_tackle_rate,avg_depth_of_tackle,snap_counts_run,forced_fumbles,yards_per_coverage_snap,forced_incompletion_rate,snap_counts_coverage,coverage_percent,interceptions,pass_break_ups,coverage_snaps_per_target,INT_rate,PBU_rate,qb_rating_against,catch_rate,avg_depth_of_target
2019,Evan Worthington,S,Colorado,6-2,212.0,4.63,33.5,17.0,121.0,7.07,4.37,False,,,5.03,32.75,0.0,0.0,10.0,0.8,16.0,12.4,250.0,0.0,1.0,21.9,302.0,96.8,1.0,5.0,8.9,0.0033112582781456954,0.016556291390728478,85.5,46.9,12.6
2020,Julian Blackmon,S,Utah,6-0,187.0,,,,,,,True,3.0,85.0,,31.0,0.0,25.0,6.0,2.4,6.9,9.4,208.0,0.0,0.5,19.2,418.0,98.6,4.0,5.0,15.6,0.009569377990430622,0.011961722488038277,61.9,65.4,15.8
2020,Terrell Burgess,S,Utah,5-11,202.0,4.46,33.5,20.0,122.0,,,True,3.0,104.0,8.1,29.5,5.3,4.7,46.0,4.9,12.0,5.9,291.0,0.0,0.4,15.0,446.0,90.7,1.0,5.0,10.7,0.002242152466367713,0.011210762331838564,65.6,65.0,7.8
2020,Shyheim Carter,S,Alabama,5-10,194.0,,,,,,,False,,,,29.62,0.0,0.0,24.0,2.1,20.0,3.8,242.0,1.0,0.8,7.7,372.0,93.9,1.0,2.0,6.7,0.002688172043010753,0.005376344086021506,83.1,57.7,10.4
2020,Jeremy Chinn,S,Southern Illinois,6-3,221.0,4.45,41.0,20.0,138.0,,,True,2.0,64.0,10.0,32.12,,,,,,,,,,,,,,,,,,,,
2020,Rodney Clemons,S,SMU,6-0,209.0,4.71,33.5,21.0,118.0,,,False,,,,31.25,0.0,0.0,3.0,3.0,17.0,7.9,405.0,1.0,0.5,15.8,543.0,99.5,4.0,9.0,9.1,0.007366482504604052,0.016574585635359115,56.3,54.4,10.6
2020,Kamren Curl,S,Arkansas,6-1,206.0,4.6,34.5,24.0,125.0,,,True,7.0,216.0,7.43,32.62,0.0,0.0,5.0,3.8,12.8,13.2,317.0,0.0,0.6,8.3,360.0,98.6,2.0,2.0,9.4,0.005555555555555556,0.005555555555555556,101.4,72.2,8.5
2020,Ashtyn Davis,S,California,6-1,202.0,,,14.0,,,,True,3.0,68.0,,30.5,16.7,5.9,17.0,1.9,12.5,6.7,277.0,1.0,0.8,9.1,378.0,95.7,2.0,2.0,11.0,0.005291005291005291,0.005291005291005291,84.7,60.6,8.0
2020,Grant Delpit,S,LSU,6-2,213.0,,,,,,,True,2.0,44.0,,30.38,13.3,11.8,37.0,4.1,27.7,8.2,344.0,0.0,0.5,16.7,504.0,93.2,2.0,4.0,19.7,0.003968253968253968,0.007936507936507936,88.2,66.7,7.8
2020,Kyle Dugger,S,Lenoir-Rhyne,6-1,217.0,4.49,42.0,17.0,134.0,,,True,2.0,37.0,9.54,32.88,,,,,,,,,,,,,,,,,,,,
2020,Jalen Elliott,S,Notre Dame,6-0,205.0,4.8,34.0,15.0,125.0,6.87,4.3,False,,,4.04,31.75,0.0,0.0,1.0,0.0,29.6,13.4,300.0,0.0,0.7,6.7,382.0,99.7,2.0,2.0,8.2,0.005235602094240838,0.005235602094240838,59.2,53.3,11.3
2020,Jordan Fuller,S,Ohio State,6-2,203.0,4.67,35.5,,122.0,,4.27,True,6.0,199.0,5.5,31.0,,,,0.6,13.5,9.9,320.0,0.0,0.2,41.7,426.0,100.0,2.0,4.0,34.0,0.004694835680751174,0.009389671361502348,44.4,66.7,7.0
2020,Alohi Gilman,S,Notre Dame,5-10,201.0,4.6,32.0,17.0,119.0,6.81,4.08,True,6.0,186.0,3.81,30.88,6.7,6.3,33.0,6.8,16.1,6.2,311.0,1.0,0.6,5.3,364.0,91.7,1.0,1.0,18.3,0.0027472527472527475,0.0027472527472527475,105.2,73.7,8.8
2020,Jaylinn Hawkins,S,California,6-1,208.0,,35.5,,117.0,,,True,4.0,134.0,,31.75,0.0,5.3,21.0,2.1,16.7,9.1,337.0,0.0,0.5,2.5,486.0,95.9,3.0,1.0,11.8,0.006172839506172839,0.00205761316872428,56.5,65.0,6.2
2020,Brian Cole II,S,Mississippi State,6-2,213.0,4.52,,,,,,True,7.0,249.0,,31.38,23.1,11.9,45.0,4.0,18.8,4.5,301.0,1.0,1.8,1.6,327.0,87.9,1.0,0.0,4.9,0.0030581039755351682,0.0,115.4,74.6,8.7
2020,Brandon Jones,S,Texas,5-11,198.0,,,,,,,True,3.0,70.0,,,23.1,11.5,27.0,2.2,21.6,8.7,329.0,0.0,0.8,7.0,470.0,94.6,2.0,4.0,8.0,0.00425531914893617,0.00851063829787234,114.5,71.9,9.2
2020,Antoine Brooks Jr.,S,Maryland,5-11,220.0,4.64,34.5,18.0,,,,True,6.0,198.0,6.26,31.12,22.2,13.2,55.0,5.8,10.9,6.1,404.0,1.0,0.9,5.5,395.0,87.8,1.0,2.0,6.8,0.002531645569620253,0.005063291139240506,82.8,67.3,7.4
2020,Antoine Winfield Jr.,S,Minnesota,5-9,203.0,4.45,36.0,,124.0,,,True,2.0,45.0,7.81,30.12,33.3,15.8,20.0,5.1,16.1,6.7,362.0,0.0,0.3,9.5,401.0,95.2,7.0,1.0,18.0,0.017456359102244388,0.0024937655860349127,43.1,47.6,17.6
2020,Xavier McKinney,S,Alabama,6-0,201.0,4.63,36.0,19.0,122.0,,,True,2.0,36.0,5.82,30.88,11.1,9.4,34.0,3.7,14.8,9.1,358.0,2.0,0.9,8.5,435.0,92.8,3.0,4.0,6.9,0.006896551724137931,0.009195402298850575,72.0,59.3,8.9
2020,Josh Metellus,S,Michigan,5-11,209.0,4.55,36.5,20.0,124.0,6.94,4.4,True,6.0,205.0,7.77,32.25,0.0,0.0,10.0,5.7,3.9,5.0,414.0,0.0,0.9,9.1,416.0,97.7,2.0,2.0,11.8,0.004807692307692308,0.004807692307692308,109.7,60.6,12.3
2020,Chris Miller,S,Baylor,5-11,190.0,4.61,35.5,12.0,133.0,7.09,4.12,False,,,5.67,29.88,0.0,0.0,12.0,6.0,7.8,7.4,289.0,2.0,0.2,16.7,401.0,97.1,0.0,2.0,32.3,0.0,0.004987531172069825,92.0,41.7,16.6
2020,Tanner Muse,S,Clemson,6-2,227.0,4.41,34.5,20.0,124.0,,,True,3.0,100.0,9.96,31.5,21.4,15.4,26.0,6.2,7.7,6.4,279.0,0.0,0.9,8.6,371.0,93.5,4.0,3.0,10.3,0.01078167115902965,0.008086253369272238,71.1,62.9,9.5
2020,J.R. Reed,S,Georgia,6-1,202.0,4.54,34.0,15.0,130.0,,,False,,,8.33,32.5,33.3,11.1,9.0,1.1,18.2,7.9,267.0,1.0,0.5,18.9,478.0,98.2,1.0,6.0,12.4,0.0020920502092050207,0.012552301255230125,108.3,64.9,5.4
2020,L'Jarius Sneed,S,Louisiana Tech,6-0,192.0,4.37,41.0,12.0,131.0,,,True,4.0,138.0,9.45,31.38,0.0,14.3,7.0,2.2,2.6,11.2,369.0,0.0,0.5,6.5,482.0,98.6,3.0,2.0,10.1,0.006224066390041493,0.004149377593360996,45.2,47.8,10.6
2020,Geno Stone,S,Iowa,5-10,207.0,4.62,33.5,12.0,116.0,,,True,7.0,219.0,3.72,29.25,0.0,0.0,5.0,2.1,18.6,8.2,342.0,0.0,0.3,8.6,491.0,99.0,1.0,3.0,13.5,0.002036659877800407,0.006109979633401222,78.9,60.0,9.2
2020,Daniel Thomas,S,Auburn,5-10,215.0,4.51,37.0,24.0,125.0,,,True,5.0,157.0,8.42,32.38,0.0,6.3,18.0,2.9,11.9,9.0,287.0,1.0,0.3,3.4,384.0,95.5,0.0,1.0,12.5,0.0,0.0026041666666666665,100.8,72.4,4.4
2020,K'Von Wallace,S,Clemson,5-11,206.0,4.53,38.0,18.0,133.0,6.76,4.15,True,4.0,127.0,9.42,31.0,8.0,9.8,53.0,3.7,11.4,7.5,302.0,0.0,0.8,17.0,361.0,87.2,2.0,8.0,7.5,0.00554016620498615,0.0221606648199446,63.9,57.4,8.1
2021,Joshuah Bledsoe,S,Missouri,,,,,,,,,True,6.0,188.0,,30.75,,0.0,3.0,2.6,15.0,3.9,309.0,0.0,1.4,16.7,355.0,99.2,1.0,6.0,7.0,0.0028169014084507044,0.016901408450704224,111.9,58.3,12.3
2021,Brady Breeze,S,Oregon,5-11,197.0,4.55,38.0,20.0,120.0,7.05,4.22,True,6.0,215.0,6.71,30.5,,,,4.5,18.9,5.0,202.0,1.0,0.4,17.9,283.0,100.0,2.0,1.0,9.4,0.007067137809187279,0.0035335689045936395,33.8,53.6,9.4
2021,Eric Burrell,S,Wisconsin,5-11,197.0,4.73,35.5,8.0,124.0,7.21,4.26,False,,,2.39,,20.0,5.9,17.0,4.7,7.1,3.6,128.0,0.0,0.6,30.8,151.0,89.9,1.0,2.0,10.8,0.006622516556291391,0.013245033112582781,75.0,46.2,10.5
2021,Seth Cottengim,S,Arkansas St.,5-11,230.0,,28.5,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
2021,Shaun Crawford,S,Notre Dame,5-9,182.0,4.55,35.0,12.0,116.0,6.7,4.13,False,,,4.56,,0.0,16.7,6.0,2.0,29.0,8.7,250.0,0.0,1.3,10.6,398.0,98.5,1.0,5.0,8.2,0.002512562814070352,0.01256281407035176,114.2,68.1,9.6
2021,Darrick Forrest,S,Cincinnati,5-11,206.0,4.42,39.0,21.0,132.0,6.91,4.23,True,5.0,163.0,9.68,32.0,,0.0,4.0,2.0,15.0,5.8,257.0,0.0,0.4,14.3,367.0,98.9,2.0,3.0,12.0,0.005449591280653951,0.008174386920980926,37.9,53.6,9.3
2021,Tyree Gillespie,S,Missouri,,,4.38,,15.0,,7.06,,True,4.0,143.0,6.03,31.25,0.0,11.1,10.0,2.3,15.0,9.9,261.0,0.0,0.3,33.3,281.0,96.6,0.0,4.0,22.3,0.0,0.014234875444839857,105.6,58.3,10.7
2021,Jevon Holland,S,Oregon,6-0,207.0,4.48,35.5,19.0,126.0,,4.14,True,2.0,36.0,9.52,31.5,0.0,0.0,14.0,4.0,11.4,3.2,329.0,0.0,0.9,8.7,541.0,97.5,4.0,5.0,7.4,0.0073937153419593345,0.009242144177449169,69.2,63.8,11.1
2021,Talanoa Hufanga,S,USC,,,4.65,,,,,,True,5.0,180.0,5.73,32.0,3.6,6.5,46.0,3.1,9.1,10.5,162.0,0.0,1.2,4.3,162.0,77.9,4.0,1.0,6.6,0.024691358024691357,0.006172839506172839,72.5,73.9,7.0
2021,Trevon Moehrig,S,TCU,,,4.5,33.0,,,,4.19,True,2.0,43.0,7.39,30.62,,0.0,2.0,1.4,10.0,9.7,294.0,0.0,0.6,19.5,388.0,99.5,2.0,8.0,8.8,0.005154639175257732,0.020618556701030927,51.7,48.8,10.9
2021,Nick Pickett,S,Oregon,6-0,201.0,4.65,35.5,18.0,119.0,7.4,4.43,False,,,3.99,32.75,0.0,0.0,3.0,4.8,0.0,6.1,125.0,0.0,1.1,0.0,159.0,98.1,0.0,0.0,7.4,0.0,0.0,102.7,60.0,10.6
2021,Jacoby Stevens,S,LSU,6-1,212.0,4.63,42.0,,130.0,,,True,6.0,224.0,7.86,31.75,0.0,4.5,44.0,4.1,17.1,7.6,251.0,0.0,0.5,15.8,313.0,87.7,0.0,3.0,15.9,0.0,0.009584664536741214,121.7,52.6,11.3
2021,Evan Tyler,S,Boise St.,6-1,199.0,4.58,33.0,13.0,117.0,7.14,4.32,False,,,4.67,,,0.0,1.0,3.0,20.0,10.6,69.0,0.0,0.3,12.5,64.0,98.5,1.0,1.0,7.6,0.015625,0.015625,45.8,37.5,12.9
2021,Lamont Wade,S,Penn St.,5-9,190.0,4.47,35.5,16.0,118.0,7.14,4.34,False,,,,29.88,0.0,0.0,4.0,0.5,18.8,11.6,223.0,0.0,1.0,10.3,239.0,98.4,1.0,2.0,7.9,0.0041841004184100415,0.008368200836820083,105.4,62.1,12.5
2021,Ar'Darius Washington,S,TCU,5-7,178.0,4.61,37.5,17.0,127.0,7.06,4.1,False,,,5.13,29.25,,,,3.7,22.2,6.8,225.0,0.0,0.3,23.8,325.0,100.0,0.0,5.0,14.3,0.0,0.015384615384615385,99.6,47.6,15.1
2021,James Wiggins,S,Cincinnati,5-11,209.0,4.4,38.0,22.0,127.0,,,True,7.0,243.0,9.7,29.0,0.0,0.0,8.0,2.2,26.3,8.1,186.0,0.0,0.7,15.4,290.0,97.3,1.0,3.0,6.8,0.0034482758620689655,0.010344827586206896,70.7,51.3,9.7
2022,Tycen Anderson,S,Toledo,6-2,209.0,4.36,35.5,,123.0,6.64,4.28,True,5.0,166.0,9.49,33.0,40.0,18.2,11.0,2.9,6.3,6.1,212.0,0.0,0.9,6.5,300.0,96.5,0.0,0.0,8.8,0.0,0.0,114.0,71.0,8.9
2022,Markquese Bell,S,Florida A&M,6-2,212.0,4.41,36.5,,123.0,,4.46,False,,,8.95,32.38,,,,,,,,,,,,,,,,,,,,
2022,Dane Belton,S,Iowa,6-1,205.0,4.43,36.5,,123.0,7.01,4.24,True,4.0,114.0,9.42,31.0,0.0,0.0,35.0,2.9,11.4,4.7,424.0,0.0,0.8,13.8,484.0,93.3,5.0,8.0,7.1,0.010330578512396695,0.01652892561983471,72.8,63.1,9.7
2022,Bubba Bolden,S,Miami,6-2,209.0,4.47,,,116.0,,,False,,,8.1,31.38,0.0,6.3,16.0,4.7,24.0,7.2,152.0,0.0,0.5,7.1,193.0,92.3,0.0,1.0,13.4,0.0,0.0051813471502590676,106.5,64.3,14.2
2022,Jaquan Brisker,S,Penn St.,6-1,199.0,4.49,34.5,22.0,124.0,,,True,2.0,48.0,9.11,31.75,40.0,27.3,14.0,5.0,10.2,7.4,366.0,0.0,0.3,28.6,406.0,96.7,2.0,4.0,18.2,0.0049261083743842365,0.009852216748768473,46.8,57.1,10.9
2022,Percy Butler,S,Louisiana,6-0,194.0,4.36,31.5,,123.0,,,True,4.0,113.0,7.31,31.62,10.0,6.3,16.0,3.8,22.6,5.4,266.0,0.0,0.3,23.8,334.0,95.4,1.0,4.0,15.1,0.0029940119760479044,0.011976047904191617,56.1,47.6,10.3
2022,Lewis Cine,S,Georgia,6-2,199.0,4.37,36.5,,133.0,,,True,1.0,32.0,9.92,32.25,0.0,10.0,11.0,4.0,8.3,8.1,275.0,0.0,0.8,15.3,536.0,98.0,1.0,7.0,8.7,0.0018656716417910447,0.013059701492537313,80.7,62.7,8.4
2022,Qwynnterrio Cole,S,Louisville,6-0,206.0,,,16.0,,,,False,,,4.65,31.88,0.0,0.0,7.0,3.4,13.2,8.2,391.0,1.0,0.9,11.5,514.0,98.7,1.0,4.0,9.4,0.0019455252918287938,0.007782101167315175,95.5,65.4,9.8
2022,Bryan Cook,S,Cincinnati,6-1,206.0,,,,,,,True,2.0,62.0,,31.88,0.0,0.0,5.0,5.8,6.2,5.6,444.0,0.0,0.5,27.0,451.0,98.9,2.0,7.0,11.6,0.004434589800443459,0.015521064301552107,51.9,59.5,8.9
2022,Yusuf Corker,S,Kentucky,6-0,203.0,,,23.0,,,,False,,,6.45,31.0,0.0,0.0,9.0,4.5,14.0,6.7,319.0,0.0,0.5,15.0,465.0,98.1,0.0,6.0,11.1,0.0,0.012903225806451613,72.9,50.0,11.8
2022,Nick Cross,S,Maryland,6-0,212.0,4.34,37.0,,130.0,,,True,3.0,96.0,9.87,31.5,20.0,7.1,17.0,1.9,16.0,9.2,367.0,0.0,0.7,14.3,397.0,95.9,3.0,3.0,13.4,0.007556675062972292,0.007556675062972292,103.0,75.0,8.2
2022,Kyle Hamilton,S,Notre Dame,6-4,220.0,4.59,38.0,,131.0,6.9,4.32,True,1.0,14.0,9.34,33.0,33.3,11.1,10.0,2.4,11.1,6.8,167.0,0.0,0.7,10.7,262.0,96.3,3.0,3.0,8.8,0.011450381679389313,0.011450381679389313,42.3,50.0,10.6
2022,Kolby Harvell-Peel,S,Oklahoma St.,6-0,213.0,,,21.0,,,,False,,,6.55,31.12,0.0,5.3,19.0,5.4,21.8,4.2,320.0,1.0,0.5,6.7,524.0,96.5,3.0,1.0,16.5,0.0057251908396946565,0.0019083969465648854,66.4,66.7,10.2
2022,Daxton Hill,S,Michigan,6-0,191.0,4.38,33.5,,121.0,6.57,4.06,True,1.0,31.0,9.04,32.25,0.0,0.0,33.0,1.4,12.5,6.9,355.0,0.0,1.1,10.1,444.0,93.1,2.0,6.0,6.1,0.0045045045045045045,0.013513513513513514,82.2,71.0,7.0
2022,Verone McKinley III,S,Oregon,5-10,198.0,,35.0,16.0,120.0,,,False,,,2.41,30.62,0.0,0.0,25.0,2.4,16.3,9.3,381.0,0.0,0.4,13.8,533.0,95.5,6.0,4.0,17.4,0.01125703564727955,0.0075046904315197,64.4,58.6,11.4
2022,Kerby Joseph,S,Illinois,6-1,203.0,,38.5,18.0,123.0,,,True,3.0,97.0,,33.0,0.0,0.0,6.0,1.7,6.1,9.8,354.0,0.0,0.4,21.1,357.0,98.3,5.0,4.0,18.0,0.014005602240896359,0.011204481792717087,66.4,47.4,14.0
2022,Quentin Lake,S,UCLA,6-1,201.0,4.59,,,,,,True,6.0,211.0,,31.25,0.0,0.0,12.0,0.8,11.1,10.9,241.0,0.0,0.7,15.4,361.0,96.8,3.0,5.0,8.7,0.008310249307479225,0.013850415512465374,50.4,66.7,9.0
2022,Smoke Monday,S,Auburn,6-2,207.0,4.52,,,124.0,7.0,,False,,,6.48,32.5,0.0,6.7,33.0,4.3,13.6,4.6,331.0,0.0,0.6,12.5,463.0,93.3,1.0,3.0,13.9,0.0021598272138228943,0.0064794816414686825,100.4,68.8,8.3
2022,Leon O'Neal,S,Texas A&M,6-1,204.0,,35.0,15.0,125.0,6.89,,False,,,6.09,,14.3,7.1,14.0,3.7,23.5,8.8,337.0,0.0,0.4,21.7,442.0,96.9,2.0,4.0,18.4,0.004524886877828055,0.00904977375565611,47.9,47.8,10.7
2022,Jalen Pitre,S,Baylor,5-11,198.0,,35.0,16.0,,6.74,4.18,True,2.0,37.0,8.45,30.62,21.1,19.1,97.0,9.2,13.5,0.8,381.0,1.0,0.7,14.8,431.0,81.6,2.0,6.0,7.6,0.004640371229698376,0.013921113689095127,55.2,57.4,8.9
2022,Juanyeh Thomas,S,Georgia Tech,6-1,212.0,4.55,34.0,17.0,122.0,,,False,,,8.47,32.38,,0.0,1.0,4.6,10.0,7.7,369.0,2.0,1.1,20.8,364.0,99.7,1.0,5.0,14.6,0.0027472527472527475,0.013736263736263736,135.4,70.8,15.4
2022,Delarrin Turner-Yell,S,Oklahoma,5-10,197.0,4.47,,,122.0,,,True,5.0,152.0,7.47,31.75,,0.0,1.0,3.0,18.8,6.6,202.0,0.0,0.5,3.8,329.0,99.7,3.0,1.0,12.1,0.00911854103343465,0.00303951367781155,60.4,73.1,6.1
2022,JT Woods,S,Baylor,6-2,195.0,4.36,39.5,,128.0,,,True,3.0,79.0,9.44,32.38,,0.0,6.0,1.9,27.5,6.6,335.0,0.0,0.6,11.4,462.0,98.7,6.0,3.0,12.5,0.012987012987012988,0.006493506493506494,55.7,62.9,11.1
